TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_a4742e275b03b1320736534e6544a0d60b5422e44c341daec49136e4dc721d90,SUB_TXN_2a75bf00e7e91806de99a8ca1f119afd255d37178d5cbfd8fdd4eebde8430289,2_NJP,NJP,2000,2022-12-27 07:18:59.559752
TXN_2a1f4abb3cd72e56f29e2ca88c9948a4d55a1523e95b55daabbdffb2948aa615,SUB_TXN_02873dbd47c3942de3a52b7e70fb6c4fa8afe1c0dbff70d364e45bfcce482b68,6_PEA,PEA,2000,2022-12-27 07:18:59.560016
TXN_9c5da57f36df2746b60c777a7c62176813597eace3a5540b9f3082f5595a5434,SUB_TXN_a17cf9a6bc9dba8b39bf0d594ddb05ec847cbd67f83403670f2dba9d32f18c22,10_JMK,JMK,2000,2022-12-27 07:18:59.560271
TXN_f46ff8335c5ac9dab9b6818bb8a60f3303e0e500769a8c7a36a39f4fba38bc87,SUB_TXN_3f8fc3b927c4f0206ef999fa57994dcdbd76fcf26615a1c978c4ec4fd1ba7aba,14_QTS,QTS,2000,2022-12-27 07:18:59.560536
TXN_e762e7edd459e8ae79db783beac58f55554e3c5fc83c0f38fbf7a3446c1715f2,SUB_TXN_04c46563d59c5903e63124ea59fca28aaac7a6913b96d9f18b3cf80bce619d3c,18_EUW,EUW,2000,2022-12-27 07:18:59.560785
TXN_50da811529815f80250425dd9d9bd0855570441573dec2f19d5b20db775f0cf8,SUB_TXN_1cba4798806a64347382d6300fe207f72c03fed9981d0fbc6a66db4c3596a528,22_TCZ,TCZ,2000,2022-12-27 07:18:59.561024
TXN_ca1eb75dedf18f3d8c16c3947000acf9f5f68248fcd8f93c7a698bb6dafe8c0a,SUB_TXN_dba15cb7e0b583b86aef1f281986a7da2871f72e71c5516d326ff4ca71c869cb,26_CSA,CSA,2000,2022-12-27 07:18:59.561271
TXN_fb8ad65c10a9aa8f413690555af6a7487e5822b426026c3280da2c412e63436a,SUB_TXN_5877d5d0da2e1052583e44e5654bc8e650ec8078903c9a4ef38dcf329b8f2a1a,30_OMM,OMM,2000,2022-12-27 07:18:59.561723
TXN_59cacabacb75822db666ea419c127bf5dc67adf94ae22caa44b17b4014000733,SUB_TXN_ee29280466a47ee3176e2e0122c06a069166928c03b65cc996a72f4801391d4b,34_AZU,AZU,2000,2022-12-27 07:18:59.562093
TXN_25b84c3365beac3150a055fcddc40fb0ba509380739ba4a1006a8d243d3c4cb5,SUB_TXN_ee754db00290a036b568eaf130344e0a22942832cf949882d13ba7f810584196,38_DOO,DOO,2000,2022-12-27 07:18:59.562351
