TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_fc352be1017ac1e4082b095c2fecff2205f96a57926b8e4e182ffa1783a831f7,SUB_TXN_f3156afa6404b184806ae2bb16a8e5d56c116faa4024b34a1b375f1d96d7341b,39_KYF,KYF,2000,2022-12-27 13:23:26.513749
TXN_74f5149c733227d6b04dfc865ac1a86df686af9023560926657d58f4caa65cb7,SUB_TXN_b49d0e4b15c8a2dc8860cd240a7eee4cf54a89f005951fb0c0bfc87d42cd617a,143_JYY,JYY,2000,2022-12-27 13:23:28.105738
TXN_df4619fbb20a9a44f6619397b87be2a66d001da0139ab91162542a309d97a855,SUB_TXN_51f1941ca913dd53d8399b458f4d830880b965b2e6d1589a68b843d05fc73abe,3_HNB,HNB,2000,2022-12-27 13:23:28.848620
TXN_eb0a9642ee1de5f0db4bcf8e850b2957ff01dcda062525d162c40064d2e6d567,SUB_TXN_d855e2e64a151189de3ac0cde621a3f30c621a9c1b8adf63ae89f1f0b9c77844,75_WMV,WMV,2000,2022-12-27 13:23:29.593166
TXN_26bbaa77c4db517f2510993c6cd1684e22649deaa715761f721fc13df6647369,SUB_TXN_220cb38d60f00db61fda12d41c9cc99c04319b27ca156b628157f71cba97ce90,119_HQB,HQB,2000,2022-12-27 13:23:30.342388
TXN_bd8d02566874479cf1cd3fc8af13e211c13c77801c78d462234882c40e87e5ef,SUB_TXN_1ce2df6fe46c0f3ae8ede942576cb5d6f9e10818b01b675746515ac06347e099,51_SKD,SKD,2000,2022-12-27 13:23:30.882847
TXN_28bf88e6110b8f38f25c224a3c56959609e8c0677d4ecebe4a10415b0dd78eb1,SUB_TXN_3b09752829335a3c65be4c6ddf2edb71cb4014cef3237513ff8d765164f668c1,31_PAP,PAP,2000,2022-12-27 13:23:32.476798
TXN_7acc0743fe966d109b3224c886169c2857a49600692c868f0d503de3e47fdf84,SUB_TXN_25055323be1dbb406c267dbe46a086872baf0b2150f97e8ae39d06a3a1f51e0c,87_THW,THW,2000,2022-12-27 13:23:33.868805
TXN_d6ee5c8747909b1e7b6d6f7470a1fb11638c953ccf628984143c2766a174c01c,SUB_TXN_7b4e7b5d8af7dc7b3685b6a9b932fa0f22ae76099563ba4d550b9dd787058205,71_KWK,KWK,2000,2022-12-27 13:23:36.103551
TXN_3ed6582ed9bf1dde97eb7e21ead622e354d32056d11e6fe4e294801f3b40c4f1,SUB_TXN_103007be1dda20345a0f94d961d0d4fdb6a8a06e0d9c10b90c8def1a14de879a,27_ZEE,ZEE,2000,2022-12-27 13:23:37.169676
TXN_7ce54f820341d600829095c0656215da533131daac562cd07fe4b66159413523,SUB_TXN_dd5d4127fcc3051d5957aaf6fb4e1a43fea0ac989cad2e2855effa1f6c9c608a,131_PXT,PXT,2000,2022-12-27 13:23:38.034044
