TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_9061cd7b1d646b6ea006e0aeda70703f6745b8a4d56e6b3121569d342f7f45e3,SUB_TXN_fe86a9bbbe2e5e7400325de82a2c27224f892500fefffce96c973f871f8b9724,3_CBN,CBN,2000,2022-12-21 22:42:26.639294
TXN_8d2ce7c125772bfa277fe5ffab0e3850b151e06743bb1d08bcf6ceea62cf53b9,SUB_TXN_68f3d30989b088c78551a6996509075d3944a81c431f282ff0720d40ecea4b27,7_FPV,FPV,2000,2022-12-21 22:42:26.639893
TXN_58c9cbb62a9f12f2c5c02c38dc957afcf909836ca6934cf3d0a9dfebc03b0382,SUB_TXN_8dc0b1c72948d539bd71259b2f6f72a2e303da67d9ca25b858caab679964e935,11_GZG,GZG,2000,2022-12-21 22:42:26.640565
TXN_d110770de5ad1d1feed581ee77a9d7516fda27534d807efe5c404bd2f7e8a4ce,SUB_TXN_4f9210505fbe85f49544a1f58e47c7f5adc1ff97cf0adbddd494358e03304f33,15_UKP,UKP,2000,2022-12-21 22:42:26.641056
TXN_cea25be095352560b9c7ce53501ce6d171064944f4c6f20c7e831eb029c4fac0,SUB_TXN_e300cf0215816d19c7fae9c8277f27d2e1ea8fd36373835e4253f4f67a460485,19_GOC,GOC,2000,2022-12-21 22:42:26.641701
TXN_d754faa80bfb1a3fb74a1eaa5bb9b834206533fd4841515c275da72d8234708d,SUB_TXN_5bde931c2423d2fc8f10ba165e6129f8b1207c19a5c1625eeae8c87cc43747d7,23_HNT,HNT,2000,2022-12-21 22:42:26.642192
TXN_3d63c0aa474c44f903be4cbdd0c53a615158818367a656a7cc50c213d1cc1b75,SUB_TXN_e966f2d9637894bec191622287ea24a1de35e517f54740c297ac434299acf6b2,27_ISA,ISA,2000,2022-12-21 22:42:26.642898
TXN_b0e8608b23e20ed6882746cb3bdbd6b2b885ba2ed8725c205325cd42d355191f,SUB_TXN_695016f828a327d3bc7c798c4bd3dc711dd6739aefaae387532729afb6f3f09e,31_VVQ,VVQ,2000,2022-12-21 22:42:26.643515
TXN_102143b01bfbb030de9574b7e1f1aa4c7096ea1a5300903994de4a43027ec06e,SUB_TXN_48f7b66a52c45f4fb65e99b5713ad69ce409b781dde7221a8be16468b7ba6341,35_CVG,CVG,2000,2022-12-21 22:42:26.644091
TXN_82dcaef40c322763f7aeb67f5b2d93226f22565f64f8bf8fe43c18d69a2dc43c,SUB_TXN_c3561e013165e04539bb261f2474fd425c397bbdae44c82c81a7e552e26ef4ee,39_BQI,BQI,2000,2022-12-21 22:42:26.644539
TXN_5a2a75fd78817fb92a9812ce69e9dacd79564578483e9204231e2eb2837441ac,SUB_TXN_a029f1ac4ec1e755fd59e580ebf91fc34303c39efc77bf1c56cbb91c440c3f35,43_SJV,SJV,2000,2022-12-21 22:42:26.645231
TXN_f5f387a61de8eb8db1c1e801669b0cf31313e6b9a4f66af037c118b18bec3cf3,SUB_TXN_a98e47123e2c8ef97f0d292aa37be64ffb8a8f5b3263c010ec2f7db6b09d2a7f,47_QAO,QAO,2000,2022-12-21 22:42:26.645798
TXN_3ba9746b0c1ffe9d5acf0a78726c37f41f6013e7dd982c5f350ac5a8b8709d74,SUB_TXN_4277de318fd04f8f84b8e370eaa09c87a9e22f02561691d5799a308c2d3c5d93,51_SSP,SSP,2000,2022-12-21 22:42:26.646315
TXN_cfe466f9e27091744fd2d7d925ece5d55c85a3c9cf62811695962fe8b973699a,SUB_TXN_3b68c5c0a57003f5e338aede5aa6ec8aee77515a08b83c71eef625ded6505426,55_DSF,DSF,2000,2022-12-21 22:42:26.646755
TXN_2b6bbe5f1cd5ac3ad4e77e6f8cef4c5fb50cbbfa644ddb44963af36d9e19cbaa,SUB_TXN_9f3c0ca5edd63da7ef4018a5c5b897555f46b08969a529ba4cb1887c143fff83,59_JYF,JYF,2000,2022-12-21 22:42:26.647189
TXN_b5af30d231b1c30b2dd94046ac2e556ca7d1c741313ae884428315f2b40aa537,SUB_TXN_cf852be37c9007db5fc39636519617fbb27187b838e338f4a46d026045268b96,63_WHX,WHX,2000,2022-12-21 22:42:26.647639
TXN_8787835e99eda20d23a4a3ac07c6618fb8fbfcc889876a1152bd1c6b83fb9fd2,SUB_TXN_1297705faf1ee14af14f48e85b6273917166aff15e2df96d6f79b054945dfeba,67_POK,POK,2000,2022-12-21 22:42:26.648093
TXN_05739c2e2f4558be541d9e160cb9c5edeac8ebdfc997085190ac6d2820aa46c7,SUB_TXN_1a3ade7ac710d1a4eb2c78d2d732d5e465bee9bc46c044791ca8804e1f23aaef,71_KQI,KQI,2000,2022-12-21 22:42:26.648533
TXN_53e1e0649c01d3efd5be88738eb17327656abe70b748ddff017ee29fc9df9b27,SUB_TXN_d96df603f8a6c2b37b7a92ca323747c648ab74d02d09b201585a7f6cf20ec051,75_GNH,GNH,2000,2022-12-21 22:42:26.648964
TXN_89dbbb9ef05303fa9470766b778762e4211e885abe7b7a719901feafc687f5ca,SUB_TXN_e2957bc11acc2e761fc21d162d27c1851a94fd0c5a8ab87e2c14c042b5b3dbb9,79_TKL,TKL,2000,2022-12-21 22:42:26.649392
TXN_4622002b6ef8e6c6687cb066f9f5a153ca54c97fd81cbf4b4d6b0bda75c4254a,SUB_TXN_aa57a4113efa6673e6c029c0f3754a4d2d33cfb960c25135dac6292f680bbab3,83_FYD,FYD,2000,2022-12-21 22:42:26.649844
TXN_6199787faecf44192419e3018edc8ec6aea1b682ffbb80ef386f0bc426453e62,SUB_TXN_23bc4c7de8e5635aeacd2bc339addeb287400ee3bbbf459af0e9f1932fc0da6f,87_EKW,EKW,2000,2022-12-21 22:42:26.650514
