TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_eeb12321d642895f28f5e2215e73b0c9882c9348fb29223fc4001b267c00eb21,SUB_TXN_400ab73043086f084a9398529525eccfdc7a634ef106561dc3dbd20024d59a3f,1_QZI,QZI,2000,2022-12-21 22:31:50.014857
TXN_188f2db11f3df01fa1cd4c4172c66537d697891a70880a20b7e8ed2af4bfb95e,SUB_TXN_88d6e5529b4c08f54203a28bb25237e652e2c4609b4e4d53cad03907f68b34c4,5_JMQ,JMQ,2000,2022-12-21 22:31:50.015352
TXN_35c321d49585dad35f4a0e2d662793ca1c8be0a5f5271590b42e2afe754c4894,SUB_TXN_a6ada6cbe8b78d7c5915f5e77ba3b44521770c68ff827300723aff8f2fcafc8e,9_ZVO,ZVO,2000,2022-12-21 22:31:50.015785
TXN_35ef6fea2315e5e5c9aa3e3402c96016dcbc96729869d2aec747546f48edbd40,SUB_TXN_830ec21c00619e2b88867dc9c0543264455b082710d087650f13a48cdc8fd11c,13_EKG,EKG,2000,2022-12-21 22:31:50.016210
TXN_119d6be2cc706b81456779ea7f90370a5dfc8239ff73dd87883a8f137a734f59,SUB_TXN_fe7fc1cb291d88162b7c87accd9935cce69d895177d5bfc65a24154a09f17134,17_KEG,KEG,2000,2022-12-21 22:31:50.016741
TXN_b4ba05e86ddee0b04a755be64d53de5e85a74c8a1540fc009e6dd4a564f5396a,SUB_TXN_b30cf04c7003457ddd6bf278758857630207667b4299dc2c7d49abadae2b7bcb,21_IOD,IOD,2000,2022-12-21 22:31:50.017214
TXN_cd6b772f0ba38cb6cf53e24a5f01432dbf0171e0c43e589135b9efd2d1a19591,SUB_TXN_3e0735e686b1f6346f07286eefa33623cbfd0b995a27b3793f937dd660f73cb7,25_RWA,RWA,2000,2022-12-21 22:31:50.017689
TXN_79abb06d92b3db226b3cd92377693ba01d5b9282245b042f230de04eab6c8127,SUB_TXN_9f832e78d5a5b1246a16710d1bf40919ff5b90b67d2663f88243f8aaf800d748,29_HGP,HGP,2000,2022-12-21 22:31:50.018136
TXN_546b9640bc67eb62f1584ea9d5d6960643e68a138f8aba93edc97057a5337827,SUB_TXN_21e771240ba015ddf50a1e0b69de44658ee1ad236e78905f3c56d3fc8cec029f,33_UNK,UNK,2000,2022-12-21 22:31:50.018583
TXN_f9f1bb8bc9c1a737df48df60fcf21410a7af82069f8b707aa04e79e89232df79,SUB_TXN_ee43d5fe2826171be46d71f8e23ee199c109239e5c2a729696ca17f9a282beab,37_HIA,HIA,2000,2022-12-21 22:31:50.019018
TXN_2674a0935a237d55012edf47e190a5f05ae6e23ea449de1ece662fae8a04f794,SUB_TXN_bd4f94bf95e331e3e1b72d135c5270eb52b7f00319eb49c84c2976b2ac4cdca6,41_XQS,XQS,2000,2022-12-21 22:31:50.019471
TXN_e22629fceeb66ac22b4c1e98719727dab366e3740f626bd024c8aeb094eea9f2,SUB_TXN_677d4522b60f60c35ec8bbd2d8383b79785e41823d3668749b02c3855d2be425,45_SSB,SSB,2000,2022-12-21 22:31:50.019963
TXN_1ed1e4509a246841c1f271d768aa74f4517b0713f00ada75cd067c35fb0af624,SUB_TXN_8b2c4121c97e8aa856bf9b04b3935930ee583217452437023503677d400ad27a,49_ZJQ,ZJQ,2000,2022-12-21 22:31:50.020560
TXN_419d62644da72d870449a7a9bf0cb203adada657749dd974cd577ea043cdb1b2,SUB_TXN_dc1c9caeb08ce769640948a14e6a490ec4c790b0548b15a59a4281bd9f0078a5,53_HMO,HMO,2000,2022-12-21 22:31:50.021043
TXN_32753deb090eab7b84174b7f010c8b0ab7711f416cc8b2ccd47f71e9b8109f2f,SUB_TXN_7f41b1f784770c01857d24eaee50d7516dc55beb74a01bc13493eee3b23d2b22,57_DXY,DXY,2000,2022-12-21 22:31:50.021603
TXN_8374e09e437ab4dd8fbad04386b99244108e88192f04facbad308292e93c678d,SUB_TXN_822b28db34e160dab614e32a396472ba091636f9d534d5fc1d4135be4dd12b12,61_EUX,EUX,2000,2022-12-21 22:31:50.022036
TXN_24ab72611b5dc5462199acca7081cb5def5b2eefea4c77544f0f335265a6f6c2,SUB_TXN_ab888451aa2dfc6485c068b704bfc55c25c8be78a5686033bbdbbd41a64cb982,65_TAP,TAP,2000,2022-12-21 22:31:50.022485
TXN_ba80a993354597c977c7f08ca1c1c0155b2fb3c53bff23b424cec1485032275d,SUB_TXN_aea4239bce0b60808b267b01b4799d48a808418b9b066791f53502c9bb00dad4,69_DIV,DIV,2000,2022-12-21 22:31:50.022931
TXN_0e6f8233887e40d0af774da441a8b56ea572b545ec7e70e81bce77ebff85a384,SUB_TXN_f56813b84e5de2dde23ca704934fc66313d7fd015d5ffd762255c2beb1f99ec1,73_AFE,AFE,2000,2022-12-21 22:31:50.023558
TXN_ee3343c366e2ddf10310ca910abb26eec0653a33540ddd2602689ca477d29734,SUB_TXN_83381fa072d15821962ccc41a6bbeba7a62f0dd80c938a15805ecea418207fb1,77_PDV,PDV,2000,2022-12-21 22:31:50.024021
TXN_29b659b2a595b05abb1d9514c44804f219339cd9eff686a415ffe79f1c64206f,SUB_TXN_51245d2596577db965d8317a153c10013e13a652248d4e9d8e9422fca339f058,81_QPZ,QPZ,2000,2022-12-21 22:31:50.024478
TXN_4c2c8597e000067f2e3927562fd860f40399072424f10d214c2f06dda6d806c9,SUB_TXN_db8c209559126b24d324e5c24d0cbc8c5a15fc5e22498657e4f3bbe9b3f7b9d9,85_PJM,PJM,2000,2022-12-21 22:31:50.024990
TXN_f0d110462dceb23e8fa2bd70736e427b85f59a3e7373bcd5a3ad8fbf17851d86,SUB_TXN_39d677f06916af4cb3f40d6da253ef96f1ba88261c550948bfc6cda07a45a459,89_QIQ,QIQ,2000,2022-12-21 22:31:50.025617
TXN_21169c8eed8ea59110118c7614ebb22a59f105c0599b8535ddc652c9ddbd657b,SUB_TXN_a94ebfb1ae8919502dd39f2e0979044fc1ca742e7485e4d8b614ccf57ee07bec,93_QEB,QEB,2000,2022-12-21 22:31:50.026049
TXN_e036a43c5060990b4fdf3e2e64b81e4fb11a0adb238456ee7cae7d467668e752,SUB_TXN_83d7cef55578f5d544ebdf05f4c32807b7f267a9018ff92688569bb2ad632c56,97_HRG,HRG,2000,2022-12-21 22:31:50.026489
TXN_c38bec77950978b4404a89cb17af4723cc97f12f0401e32f26e792bae1cfe26d,SUB_TXN_5a34ed9b0822c9d05dce6d92f021379fa2474934c9b3335fac991a644881eb40,101_MDJ,MDJ,2000,2022-12-21 22:31:50.026925
TXN_f28652873b0bfbc9f9b76f8a1be9a0cfd43df26c0736b19ca13edb1a79320517,SUB_TXN_bc050dfe06138e88300f5e04edf7ba18ffb6285fef2c3d418aca34e9679de2eb,105_LPI,LPI,2000,2022-12-21 22:31:50.027350
TXN_7e1763e3d706be50964fe5b6ed15e2af23b040373195bb3c809546d5634435d4,SUB_TXN_86690265582469268e9b918500da825a0190d87342aff58de1ff328acb42599d,109_BPW,BPW,2000,2022-12-21 22:31:50.027773
TXN_47c0b92f708622c83681233d9f156361306d5cf8c2097fd842c6ec885929f962,SUB_TXN_6fa1386a5e8a666c9cd7a42054b3bfa93a41a87a3ca37ca84b690e15f9644e6a,113_WES,WES,2000,2022-12-21 22:31:50.028264
TXN_0aff2482de3b1c257b957cd7de485659d036f021737c6c1bde0f3dd7e7d1be49,SUB_TXN_dc951ffb3cc0c7f20cc26610acc1ebac9e1d0348132564e2640a6c3ea67a9709,117_RAM,RAM,2000,2022-12-21 22:31:50.028805
